TradeDate,Currency,Ticker,OptionType,TradedStockPrice,NumOptions,Strike,ExpiryDate
2013-05-14,USD,CALL,BA,96.110001,310,92,2013-11-10
2013-05-14,USD,PUT,AMZN,268.329987,220,258,2013-08-12
2013-05-15,USD,CALL,BA,97.019997,570,95,2013-11-11
2013-05-15,USD,PUT,CHK,19.545885000000002,860,19,2014-05-10
2013-05-15,USD,CALL,AAPL,61.264286,800,61,2013-08-13
2013-05-15,USD,CALL,CHK,19.545885000000002,610,19,2014-05-10
2013-05-15,USD,CALL,FB,26.6,920,25,2013-11-11
2013-05-15,USD,CALL,MSFT,33.849998,100,32,2014-05-10
2013-05-16,USD,CALL,FB,26.129998999999998,740,25,2013-08-14
2013-05-16,USD,PUT,AMZN,264.119995,500,267,2013-11-12
2013-05-16,USD,CALL,MSFT,34.080002,230,34,2013-11-12
2013-05-16,USD,CALL,AMZN,264.119995,390,270,2014-05-11
2013-05-16,USD,CALL,AMZN,264.119995,910,257,2013-11-12
2013-05-16,USD,PUT,FB,26.129998999999998,780,26,2013-08-14
2013-05-16,USD,PUT,AAPL,62.082859,390,60,2013-11-12
2013-05-17,USD,CALL,FB,26.25,630,25,2013-11-13
2013-05-17,USD,PUT,BA,98.91999799999999,410,96,2013-08-15
2013-05-17,USD,PUT,MSFT,34.869999,800,34,2014-05-12
2013-05-17,USD,PUT,BA,98.91999799999999,300,94,2014-05-12
2013-05-21,USD,PUT,XRX,23.768116,100,24,2013-11-17
2013-05-21,USD,CALL,BA,98.75,690,94,2014-05-16
2013-05-21,USD,CALL,XRX,23.768116,740,23,2014-05-16
2013-05-21,USD,CALL,XRX,23.768116,180,24,2013-11-17
2013-05-21,USD,CALL,AAPL,62.80857099999999,480,63,2013-11-17
2013-05-21,USD,PUT,MSFT,34.849998,810,33,2014-05-16
2013-05-22,USD,PUT,FB,25.16,40,24,2013-11-18
2013-05-22,USD,PUT,AMZN,262.959991,840,255,2014-05-17
2013-05-22,USD,CALL,FB,25.16,30,23,2013-08-20
2013-05-22,USD,CALL,XRX,23.214756,270,23,2013-08-20
2013-05-22,USD,CALL,MSFT,34.610001000000004,380,34,2013-11-18
2013-05-22,USD,CALL,FB,25.16,740,25,2014-05-17
2013-05-22,USD,PUT,BA,97.93,210,97,2013-11-18
2013-05-22,USD,CALL,AMZN,262.959991,110,266,2014-05-17
2013-05-22,USD,CALL,AMZN,262.959991,190,258,2013-08-20
2013-05-23,USD,PUT,MSFT,34.150002,630,33,2013-08-21
2013-05-23,USD,PUT,AMZN,261.799988,600,262,2014-05-18
2013-05-23,USD,CALL,CHK,20.491959,680,20,2014-05-18
2013-05-24,USD,CALL,AMZN,261.73999,610,255,2013-11-20
2013-05-24,USD,CALL,MSFT,34.27,290,33,2013-11-20
2013-05-24,USD,PUT,AAPL,63.592856999999995,860,64,2014-05-19
2013-05-24,USD,PUT,BA,100.0,580,99,2013-08-22
2013-05-29,USD,PUT,CHK,21.362347,910,20,2014-05-24
2013-05-30,USD,PUT,FB,24.549999,150,23,2013-08-28
2013-05-30,USD,PUT,BA,100.540001,960,104,2013-08-28
2013-05-30,USD,PUT,FB,24.549999,940,25,2013-08-28
2013-05-30,USD,CALL,MSFT,35.029999,350,35,2014-05-25
2013-05-30,USD,CALL,AMZN,266.829987,750,254,2014-05-25
2013-05-30,USD,CALL,XRX,23.689064000000002,100,23,2014-05-25
2013-05-31,USD,PUT,CHK,20.662252,900,21,2013-11-27
2013-05-31,USD,CALL,FB,24.35,480,24,2013-08-29
2013-05-31,USD,PUT,CHK,20.662252,450,20,2014-05-26
2013-05-31,USD,PUT,FB,24.35,350,25,2014-05-26
2013-05-31,USD,PUT,MSFT,34.900002,830,33,2014-05-26
2013-05-31,USD,PUT,MSFT,34.900002,400,36,2014-05-26
2013-06-04,USD,CALL,AMZN,265.700012,980,272,2013-12-01
2013-06-05,USD,CALL,CHK,20.359509,830,21,2013-09-03
2013-06-05,USD,CALL,XRX,23.056654,320,22,2014-05-31
2013-06-05,USD,PUT,AMZN,267.170013,950,271,2013-12-02
2013-06-06,USD,CALL,AMZN,267.829987,480,275,2014-06-01
2013-06-06,USD,PUT,MSFT,34.959998999999996,350,34,2013-09-04
2013-06-06,USD,PUT,FB,22.969998999999998,390,24,2013-12-03
2013-06-06,USD,PUT,XRX,23.188406,910,22,2013-12-03
2013-06-06,USD,PUT,MSFT,34.959998999999996,80,34,2013-09-04
2013-06-07,USD,PUT,AMZN,276.869995,550,282,2013-09-05
2013-06-07,USD,PUT,CHK,20.813623,100,21,2014-06-02
2013-06-10,USD,PUT,FB,24.33,700,23,2014-06-05
2013-06-10,USD,CALL,XRX,24.268774,740,23,2014-06-05
2013-06-10,USD,PUT,MSFT,35.470001,200,35,2014-06-05
2013-06-10,USD,PUT,FB,24.33,340,24,2014-06-05
2013-06-10,USD,CALL,XRX,24.268774,560,24,2013-12-07
2013-06-10,USD,CALL,AMZN,281.070007,310,290,2014-06-05
2013-06-10,USD,CALL,AAPL,62.69857,800,60,2013-12-07
2013-06-10,USD,PUT,AAPL,62.69857,470,60,2013-12-07
2013-06-11,USD,CALL,AMZN,274.77999900000003,460,267,2013-09-09
2013-06-13,USD,PUT,AAPL,62.279999,140,61,2014-06-08
2013-06-14,USD,CALL,AAPL,61.435715,390,60,2013-09-12
2013-06-14,USD,PUT,AMZN,273.98999,540,278,2014-06-09
2013-06-14,USD,CALL,BA,101.83000200000001,100,100,2014-06-09
2013-06-14,USD,PUT,XRX,23.978920000000002,470,23,2013-09-12
2013-06-14,USD,CALL,XRX,23.978920000000002,80,23,2013-09-12
2013-06-14,USD,PUT,MSFT,34.400002,250,33,2014-06-09
2013-06-14,USD,CALL,XRX,23.978920000000002,610,24,2014-06-09
2013-06-17,USD,CALL,MSFT,35.0,300,36,2013-12-14
2013-06-17,USD,CALL,CHK,19.905392000000003,560,20,2014-06-12
2013-06-17,USD,PUT,AAPL,61.714287,440,60,2013-12-14
2013-06-17,USD,CALL,AMZN,278.059998,200,271,2013-09-15
2013-06-18,USD,CALL,FB,24.209999,350,23,2014-06-13
2013-06-18,USD,PUT,CHK,20.104069,90,19,2014-06-13
2013-06-18,USD,PUT,FB,24.209999,410,24,2013-09-16
2013-06-18,USD,CALL,MSFT,34.98,560,36,2013-12-15
2013-06-18,USD,CALL,CHK,20.104069,940,19,2014-06-13
2013-06-18,USD,PUT,BA,104.08000200000001,110,101,2013-09-16
2013-06-18,USD,PUT,MSFT,34.98,150,33,2014-06-13
2013-06-18,USD,CALL,AMZN,281.76001,980,294,2013-09-16
2013-06-19,USD,CALL,BA,102.25,990,101,2013-09-17
2013-06-19,USD,PUT,MSFT,34.59,240,34,2013-12-16
2013-06-19,USD,CALL,XRX,24.901186,200,24,2013-12-16
2013-06-19,USD,PUT,MSFT,34.59,130,34,2014-06-14
2013-06-20,USD,PUT,FB,23.9,30,23,2013-12-17
2013-06-20,USD,CALL,FB,23.9,40,23,2013-12-17
2013-06-20,USD,PUT,FB,23.9,970,23,2013-09-18
2013-06-20,USD,PUT,BA,99.639999,210,94,2013-12-17
2013-06-20,USD,CALL,MSFT,33.490002000000004,740,34,2013-09-18
2013-06-20,USD,CALL,AAPL,59.548573,760,62,2013-09-18
2013-06-21,USD,PUT,XRX,24.453228,410,23,2013-12-18
2013-06-21,USD,PUT,XRX,24.453228,640,23,2013-09-19
2013-06-21,USD,CALL,AMZN,273.359985,790,286,2013-12-18
2013-06-21,USD,CALL,AMZN,273.359985,30,283,2013-12-18
2013-06-25,USD,PUT,BA,98.66999799999999,610,100,2013-09-23
2013-06-27,USD,PUT,XRX,24.189724,530,23,2013-09-25
2013-06-27,USD,CALL,MSFT,34.619999,940,33,2013-09-25
2013-06-27,USD,PUT,MSFT,34.619999,120,35,2013-09-25
2013-06-27,USD,CALL,BA,103.150002,210,98,2014-06-22
2013-06-27,USD,CALL,FB,24.66,480,25,2013-09-25
2013-06-28,USD,PUT,MSFT,34.540001000000004,380,33,2014-06-23
2013-06-28,USD,CALL,CHK,19.280983,600,18,2013-12-25
2013-06-28,USD,CALL,MSFT,34.540001000000004,600,34,2013-12-25
2013-07-01,USD,PUT,CHK,19.649952,480,19,2014-06-26
2013-07-02,USD,CALL,XRX,24.321476,210,24,2014-06-27
2013-07-02,USD,CALL,FB,24.41,890,25,2013-09-30
2013-07-02,USD,PUT,BA,101.470001,740,96,2013-12-29
2013-07-02,USD,PUT,BA,101.470001,610,103,2013-09-30
2013-07-02,USD,PUT,XRX,24.321476,250,24,2013-12-29
2013-07-05,USD,CALL,AAPL,59.631428,530,60,2013-10-03
2013-07-05,USD,PUT,AMZN,285.880005,600,285,2013-10-03
2013-07-08,USD,PUT,CHK,19.801325,220,19,2014-01-04
2013-07-08,USD,CALL,FB,24.709999,900,25,2013-10-06
2013-07-08,USD,PUT,CHK,19.801325,430,19,2014-07-03
2013-07-09,USD,CALL,AAPL,60.335712,190,59,2013-10-07
2013-07-09,USD,PUT,BA,104.68,810,104,2014-01-05
2013-07-09,USD,CALL,FB,25.48,260,24,2014-07-04
2013-07-09,USD,CALL,AAPL,60.335712,100,62,2014-01-05
2013-07-09,USD,PUT,BA,104.68,800,106,2014-01-05
2013-07-09,USD,PUT,AAPL,60.335712,760,58,2014-01-05
2013-07-09,USD,CALL,MSFT,34.349998,980,33,2014-01-05
2013-07-10,USD,PUT,MSFT,34.700001,690,33,2014-01-06
2013-07-10,USD,CALL,AMZN,292.329987,370,295,2014-07-05
2013-07-10,USD,PUT,MSFT,34.700001,230,35,2014-07-05
2013-07-11,USD,CALL,AMZN,299.660004,380,309,2013-10-09
2013-07-12,USD,CALL,AMZN,307.549988,890,301,2014-01-08
2013-07-12,USD,PUT,MSFT,35.669998,660,36,2014-01-08
2013-07-12,USD,PUT,AAPL,60.93,780,62,2014-07-07
2013-07-12,USD,CALL,FB,25.91,870,26,2014-07-07
2013-07-15,USD,PUT,AAPL,61.062858999999996,60,63,2014-01-11
2013-07-15,USD,CALL,FB,26.280001000000002,950,25,2014-01-11
2013-07-16,USD,CALL,XRX,25.638998,960,26,2013-10-14
2013-07-16,USD,PUT,AMZN,306.869995,600,292,2014-07-11
2013-07-16,USD,CALL,FB,26.32,490,25,2013-10-14
2013-07-16,USD,PUT,CHK,20.577105,170,20,2013-10-14
2013-07-16,USD,PUT,AAPL,61.457142000000005,510,61,2014-07-11
2013-07-16,USD,PUT,BA,104.230003,150,99,2013-10-14
2013-07-16,USD,PUT,MSFT,36.27,450,37,2013-10-14
2013-07-17,USD,CALL,MSFT,35.740002000000004,360,35,2013-10-15
2013-07-17,USD,PUT,XRX,25.533596,920,26,2014-07-12
2013-07-17,USD,PUT,AMZN,308.690002,710,293,2014-07-12
2013-07-17,USD,CALL,AMZN,308.690002,450,298,2014-01-13
2013-07-17,USD,PUT,AAPL,61.472857999999995,0,64,2013-10-15
2013-07-17,USD,CALL,FB,26.65,0,26,2014-07-12
2013-07-17,USD,CALL,AAPL,61.472857999999995,40,61,2013-10-15
2013-07-17,USD,PUT,CHK,20.577105,590,21,2014-07-12
2013-07-18,USD,PUT,XRX,25.876151999999998,330,25,2013-10-16
2013-07-18,USD,CALL,AMZN,304.109985,140,308,2014-07-13
2013-07-18,USD,PUT,AAPL,61.68,770,58,2014-01-14
2013-07-18,USD,CALL,AMZN,304.109985,500,312,2014-01-14
2013-07-18,USD,CALL,CHK,21.125828,350,22,2014-07-13
2013-07-19,USD,PUT,XRX,25.559948000000002,320,26,2014-07-14
2013-07-19,USD,PUT,CHK,21.362347,640,22,2013-10-17
2013-07-19,USD,CALL,AAPL,60.707142000000005,680,58,2014-07-14
2013-07-19,USD,PUT,AAPL,60.707142000000005,840,63,2013-10-17
2013-07-19,USD,CALL,BA,106.959999,440,112,2014-01-15
2013-07-19,USD,PUT,FB,25.879998999999998,950,25,2014-01-15
2013-07-19,USD,PUT,MSFT,31.4,610,32,2013-10-17
2013-07-19,USD,PUT,CHK,21.362347,680,22,2014-07-14
2013-07-24,USD,CALL,CHK,21.002838,620,21,2014-01-20
2013-07-25,USD,PUT,FB,34.360001000000004,670,33,2014-07-20
2013-07-25,USD,PUT,FB,34.360001000000004,990,35,2014-07-20
2013-07-25,USD,PUT,MSFT,31.389999,420,32,2014-07-20
2013-07-25,USD,PUT,MSFT,31.389999,400,30,2013-10-23
2013-07-25,USD,CALL,AMZN,303.399994,580,311,2013-10-23
2013-07-25,USD,CALL,MSFT,31.389999,290,30,2014-07-20
2013-07-25,USD,CALL,CHK,21.371807,70,21,2014-01-21
2013-07-25,USD,PUT,FB,34.360001000000004,710,35,2014-07-20
2013-07-25,USD,CALL,BA,106.699997,840,110,2014-07-20
2013-07-26,USD,PUT,XRX,25.533596,580,24,2014-07-21
2013-07-26,USD,PUT,AMZN,312.01001,230,312,2014-07-21
2013-07-26,USD,CALL,MSFT,31.620001000000002,100,31,2014-01-22
2013-07-26,USD,PUT,CHK,21.617786,370,22,2014-07-21
2013-07-26,USD,CALL,FB,34.009997999999996,600,34,2014-07-21
2013-07-26,USD,PUT,BA,105.599998,70,102,2014-07-21
2013-07-26,USD,PUT,FB,34.009997999999996,770,32,2014-01-22
2013-07-29,USD,PUT,FB,35.43,850,36,2014-01-25
2013-07-29,USD,PUT,MSFT,31.540001,490,33,2014-07-24
2013-07-29,USD,PUT,AMZN,306.100006,950,291,2013-10-27
2013-07-29,USD,PUT,XRX,25.428194,70,25,2013-10-27
2013-07-29,USD,PUT,AMZN,306.100006,80,316,2014-07-24
2013-07-30,USD,CALL,AMZN,302.410004,500,288,2014-07-25
2013-07-30,USD,CALL,CHK,21.807001,730,21,2014-07-25
2013-07-31,USD,CALL,AMZN,301.22000099999997,340,311,2014-07-26
2013-07-31,USD,PUT,BA,105.099998,790,101,2014-07-26
2013-07-31,USD,PUT,AMZN,301.22000099999997,550,315,2013-10-29
2013-07-31,USD,CALL,FB,36.799999,720,38,2013-10-29
2013-07-31,USD,CALL,MSFT,31.84,770,32,2014-01-27
2013-07-31,USD,CALL,AAPL,64.647141,0,66,2013-10-29
2013-08-01,USD,CALL,XRX,26.113306,360,26,2013-10-30
2013-08-01,USD,PUT,AMZN,305.570007,820,300,2014-07-27
2013-08-01,USD,CALL,CHK,23.604542000000002,70,22,2014-01-28
2013-08-01,USD,PUT,AMZN,305.570007,650,294,2014-01-28
2013-08-02,USD,PUT,XRX,26.350462,550,26,2014-07-28
2013-08-02,USD,PUT,XRX,26.350462,900,25,2014-07-28
2013-08-02,USD,CALL,BA,107.900002,20,106,2014-07-28
2013-08-02,USD,PUT,AAPL,66.077141,900,67,2013-10-31
2013-08-02,USD,PUT,FB,38.049999,330,38,2014-07-28
2013-08-02,USD,PUT,XRX,26.350462,700,26,2014-01-29
2013-08-05,USD,PUT,XRX,26.534914,540,27,2014-02-01
2013-08-06,USD,PUT,MSFT,31.58,290,31,2014-02-02
2013-08-06,USD,CALL,MSFT,31.58,710,30,2014-08-01
2013-08-06,USD,CALL,MSFT,31.58,270,32,2013-11-04
2013-08-07,USD,CALL,BA,106.41999799999999,220,105,2014-08-02
2013-08-07,USD,PUT,AMZN,296.910004,980,300,2013-11-05
2013-08-07,USD,CALL,AAPL,66.425713,480,64,2014-08-02
2013-08-08,USD,CALL,MSFT,32.889998999999996,550,33,2014-02-04
2013-08-08,USD,PUT,AMZN,295.73999,940,282,2014-02-04
2013-08-08,USD,CALL,XRX,26.297759999999997,150,25,2014-02-04
2013-08-08,USD,PUT,MSFT,32.889998999999996,370,33,2013-11-06
2013-08-08,USD,PUT,XRX,26.297759999999997,870,27,2014-08-03
2013-08-08,USD,CALL,BA,105.839996,700,106,2014-02-04
2013-08-08,USD,PUT,AAPL,65.858574,890,68,2014-08-03
2013-08-08,USD,PUT,AAPL,65.858574,830,68,2014-08-03
2013-08-12,USD,PUT,FB,38.220001,710,37,2013-11-10
2013-08-12,USD,CALL,MSFT,32.869999,550,33,2013-11-10
2013-08-12,USD,CALL,XRX,26.745718,830,26,2013-11-10
2013-08-12,USD,CALL,XRX,26.745718,490,27,2014-02-08
2013-08-12,USD,CALL,AMZN,296.690002,440,285,2014-08-07
2013-08-13,USD,PUT,XRX,27.641634000000003,480,26,2013-11-11
2013-08-13,USD,CALL,AMZN,293.97000099999997,440,299,2014-08-08
2013-08-13,USD,PUT,CHK,23.680227,220,23,2014-08-08
2013-08-13,USD,CALL,AAPL,69.938568,900,72,2013-11-11
2013-08-13,USD,CALL,AMZN,293.97000099999997,190,292,2014-08-08
2013-08-13,USD,CALL,MSFT,32.23,230,31,2014-08-08
2013-08-13,USD,CALL,BA,106.230003,190,103,2014-02-09
2013-08-13,USD,CALL,AMZN,293.97000099999997,940,302,2013-11-11
2013-08-14,USD,CALL,XRX,27.694334,110,27,2014-02-10
2013-08-14,USD,CALL,XRX,27.694334,550,28,2014-02-10
2013-08-15,USD,CALL,FB,36.560001,750,37,2014-08-10
2013-08-15,USD,CALL,FB,36.560001,280,35,2014-08-10
2013-08-15,USD,CALL,AAPL,71.129997,930,68,2014-08-10
2013-08-19,USD,PUT,MSFT,31.389999,760,30,2014-08-14
2013-08-19,USD,PUT,MSFT,31.389999,230,31,2013-11-17
2013-08-19,USD,CALL,FB,37.810001,400,36,2014-08-14
2013-08-19,USD,CALL,AMZN,285.570007,320,276,2013-11-17
2013-08-19,USD,CALL,MSFT,31.389999,530,32,2014-08-14
2013-08-19,USD,PUT,BA,104.720001,270,105,2014-08-14
2013-08-19,USD,CALL,XRX,26.719368,610,27,2014-02-15
2013-08-20,USD,CALL,CHK,23.897823000000002,520,24,2014-02-16
2013-08-20,USD,PUT,CHK,23.897823000000002,930,24,2014-02-16
2013-08-20,USD,CALL,AAPL,71.581429,620,71,2014-08-15
2013-08-20,USD,PUT,AAPL,71.581429,910,72,2014-08-15
2013-08-21,USD,PUT,CHK,23.888363000000002,940,22,2014-08-16
2013-08-21,USD,PUT,FB,38.32,410,38,2014-02-17
2013-08-21,USD,CALL,BA,103.910004,740,105,2014-02-17
2013-08-21,USD,PUT,CHK,23.888363000000002,870,24,2013-11-19
2013-08-21,USD,CALL,FB,38.32,850,40,2013-11-19
2013-08-21,USD,CALL,BA,103.910004,30,104,2013-11-19
2013-08-21,USD,PUT,BA,103.910004,410,100,2014-08-16
2013-08-22,USD,PUT,FB,38.549999,530,39,2014-02-18
2013-08-22,USD,PUT,CHK,24.134342,300,25,2014-08-17
2013-08-22,USD,CALL,CHK,24.134342,570,24,2014-08-17
2013-08-23,USD,PUT,MSFT,34.75,750,36,2014-02-19
2013-08-23,USD,CALL,AMZN,290.01001,200,297,2014-08-18
2013-08-23,USD,CALL,AMZN,290.01001,440,303,2013-11-21
2013-08-23,USD,PUT,XRX,26.455862,190,26,2013-11-21
2013-08-23,USD,CALL,FB,40.549999,820,40,2013-11-21
2013-08-23,USD,PUT,MSFT,34.75,70,34,2014-08-18
2013-08-23,USD,CALL,AAPL,71.574287,620,68,2014-02-19
2013-08-26,USD,PUT,MSFT,34.150002,830,32,2014-08-21
2013-08-26,USD,PUT,CHK,24.929045000000002,600,24,2014-02-22
2013-08-27,USD,PUT,CHK,24.61684,660,25,2014-02-23
2013-08-27,USD,CALL,MSFT,33.259997999999996,50,33,2014-08-22
2013-08-27,USD,PUT,FB,39.639998999999996,90,38,2014-08-22
2013-08-29,USD,CALL,BA,104.93,690,104,2014-02-25
2013-08-29,USD,CALL,AAPL,70.242859,210,67,2014-02-25
2013-08-29,USD,PUT,CHK,24.550615,550,24,2013-11-27
2013-08-29,USD,PUT,AAPL,70.242859,960,73,2014-08-24
2013-08-29,USD,CALL,CHK,24.550615,490,23,2013-11-27
2013-08-29,USD,PUT,BA,104.93,10,105,2014-02-25
2013-08-29,USD,PUT,MSFT,33.549999,960,32,2014-02-25
2013-08-29,USD,PUT,AAPL,70.242859,950,71,2014-08-24
2013-08-29,USD,PUT,BA,104.93,370,104,2014-08-24
2013-08-30,USD,CALL,BA,103.91999799999999,980,108,2014-08-25
2013-08-30,USD,PUT,AMZN,280.980011,520,268,2013-11-28
2013-08-30,USD,CALL,AAPL,69.602859,20,70,2013-11-28
2013-08-30,USD,CALL,BA,103.91999799999999,340,108,2014-08-25
2013-08-30,USD,CALL,FB,41.290001000000004,190,42,2014-08-25
2013-09-03,USD,PUT,BA,105.010002,580,103,2013-12-02
2013-09-03,USD,PUT,MSFT,31.879998999999998,770,32,2014-08-29
2013-09-03,USD,PUT,AMZN,288.799988,730,275,2013-12-02
2013-09-03,USD,PUT,BA,105.010002,350,100,2013-12-02
2013-09-03,USD,PUT,XRX,26.666665999999996,540,27,2014-08-29
2013-09-03,USD,PUT,CHK,24.74929,460,24,2014-08-29
2013-09-03,USD,PUT,XRX,26.666665999999996,500,27,2013-12-02
2013-09-04,USD,PUT,AAPL,71.24143199999999,50,68,2013-12-03
2013-09-04,USD,PUT,CHK,24.711447,970,24,2014-08-30
2013-09-04,USD,PUT,AMZN,293.640015,640,305,2014-08-30
2013-09-04,USD,PUT,XRX,26.376812,880,25,2014-08-30
2013-09-04,USD,PUT,AAPL,71.24143199999999,400,69,2014-08-30
2013-09-04,USD,PUT,BA,106.370003,730,108,2014-03-03
2013-09-05,USD,CALL,AMZN,294.100006,850,297,2014-08-31
2013-09-05,USD,PUT,XRX,26.508564,830,26,2013-12-04
2013-09-05,USD,CALL,BA,106.650002,490,103,2014-08-31
2013-09-05,USD,PUT,CHK,24.758751,680,24,2013-12-04
2013-09-06,USD,CALL,AMZN,295.859985,500,286,2013-12-05
2013-09-06,USD,CALL,FB,43.950001,330,43,2014-03-05
2013-09-06,USD,PUT,XRX,26.429512,180,27,2014-09-01
2013-09-06,USD,PUT,XRX,26.429512,790,27,2014-03-05
2013-09-06,USD,CALL,MSFT,31.15,500,29,2014-03-05
2013-09-09,USD,PUT,MSFT,31.66,180,32,2013-12-08
2013-09-10,USD,PUT,FB,43.599998,30,44,2014-09-05
2013-09-10,USD,CALL,AMZN,300.359985,400,286,2013-12-09
2013-09-10,USD,CALL,FB,43.599998,790,41,2014-03-09
2013-09-10,USD,CALL,AMZN,300.359985,750,309,2013-12-09
2013-09-10,USD,CALL,MSFT,32.389998999999996,510,31,2013-12-09
2013-09-11,USD,PUT,FB,45.040001000000004,220,45,2014-09-06
2013-09-11,USD,CALL,CHK,25.439923999999998,340,26,2014-03-10
2013-09-13,USD,CALL,BA,111.33000200000001,140,115,2014-09-08
2013-09-13,USD,CALL,FB,44.310001,70,43,2013-12-12
2013-09-13,USD,CALL,AMZN,297.920013,740,296,2014-03-12
2013-09-16,USD,PUT,XRX,27.40448,610,27,2014-09-11
2013-09-16,USD,CALL,XRX,27.40448,120,27,2014-03-15
2013-09-16,USD,CALL,AMZN,296.059998,870,301,2014-09-11
2013-09-17,USD,CALL,AMZN,304.170013,990,306,2014-09-12
2013-09-17,USD,PUT,CHK,25.695364,670,26,2014-09-12
2013-09-17,USD,PUT,BA,117.110001,710,115,2014-09-12
2013-09-18,USD,PUT,CHK,25.827814,620,25,2014-09-13
2013-09-18,USD,PUT,CHK,25.827814,60,24,2014-09-13
2013-09-18,USD,PUT,AMZN,312.02999900000003,770,304,2014-09-13
2013-09-19,USD,PUT,FB,45.98,730,47,2014-03-18
2013-09-19,USD,CALL,MSFT,33.639998999999996,600,33,2014-03-18
2013-09-19,USD,PUT,AAPL,67.471428,990,70,2014-03-18
2013-09-19,USD,CALL,CHK,25.449385,260,26,2014-03-18
2013-09-20,USD,PUT,AMZN,316.339996,400,310,2014-03-19
2013-09-20,USD,CALL,XRX,26.719368,710,26,2014-09-15
2013-09-20,USD,PUT,BA,116.629997,20,119,2014-09-15
2013-09-20,USD,PUT,AAPL,66.772858,630,66,2014-03-19
2013-09-20,USD,PUT,CHK,25.146641,810,24,2014-03-19
2013-09-23,USD,PUT,AAPL,70.091431,670,73,2014-09-18
2013-09-24,USD,CALL,CHK,24.957426,700,23,2014-09-19
2013-09-24,USD,PUT,AMZN,314.130005,370,325,2014-03-23
2013-09-24,USD,PUT,XRX,27.167326,870,26,2014-03-23
2013-09-24,USD,PUT,BA,119.0,490,118,2014-03-23
2013-09-25,USD,PUT,CHK,25.070954999999998,800,24,2013-12-24
2013-09-26,USD,PUT,MSFT,32.77,730,32,2014-03-25
2013-09-26,USD,PUT,AMZN,318.119995,60,315,2014-03-25
2013-09-27,USD,PUT,XRX,27.325428000000002,660,27,2014-09-22
2013-09-30,USD,PUT,CHK,24.484389999999998,240,24,2014-09-25
2013-09-30,USD,PUT,XRX,27.114624,260,28,2014-03-29
2013-09-30,USD,PUT,XRX,27.114624,910,28,2014-09-25
2013-10-01,USD,CALL,FB,50.419998,790,49,2013-12-30
2013-10-02,USD,CALL,XRX,27.694334,740,27,2013-12-31
2013-10-02,USD,CALL,AMZN,320.51001,200,331,2013-12-31
2013-10-02,USD,PUT,MSFT,33.919998,160,35,2013-12-31
2013-10-03,USD,PUT,AMZN,314.76001,930,314,2014-01-01
2013-10-03,USD,CALL,AAPL,69.058571,470,72,2014-09-28
2013-10-03,USD,PUT,AMZN,314.76001,890,308,2014-04-01
2013-10-03,USD,CALL,MSFT,33.860001000000004,900,33,2014-04-01
2013-10-03,USD,CALL,XRX,27.40448,550,28,2014-04-01
2013-10-03,USD,PUT,BA,115.239998,610,117,2014-04-01
2013-10-03,USD,PUT,FB,49.18,990,49,2014-04-01
2013-10-04,USD,CALL,AMZN,319.040009,540,308,2014-01-02
2013-10-07,USD,PUT,MSFT,33.299999,990,32,2014-10-02
2013-10-07,USD,CALL,AMZN,310.02999900000003,160,294,2014-04-05
2013-10-07,USD,CALL,AAPL,69.678574,550,69,2014-01-05
2013-10-08,USD,PUT,FB,47.139998999999996,880,45,2014-04-06
2013-10-08,USD,CALL,MSFT,33.009997999999996,450,34,2014-01-06
2013-10-08,USD,PUT,BA,115.440002,650,115,2014-01-06
2013-10-08,USD,PUT,BA,115.440002,560,111,2014-04-06
2013-10-09,USD,CALL,MSFT,33.07,640,33,2014-01-07
2013-10-09,USD,CALL,BA,114.470001,990,119,2014-10-04
2013-10-09,USD,CALL,AAPL,69.512856,900,69,2014-10-04
2013-10-09,USD,PUT,CHK,24.588457000000002,440,24,2014-04-07
2013-10-09,USD,CALL,CHK,24.588457000000002,590,25,2014-04-07
2013-10-09,USD,PUT,CHK,24.588457000000002,940,24,2014-10-04
2013-10-09,USD,PUT,AMZN,298.230011,250,283,2014-04-07
2013-10-09,USD,CALL,CHK,24.588457000000002,760,25,2014-04-07
2013-10-10,USD,CALL,AMZN,305.170013,10,314,2014-04-08
2013-10-10,USD,CALL,CHK,24.985809,180,24,2014-04-08
2013-10-10,USD,CALL,AMZN,305.170013,110,316,2014-04-08
2013-10-10,USD,CALL,XRX,28.063242,110,27,2014-10-05
2013-10-10,USD,CALL,BA,118.900002,480,123,2014-10-05
2013-10-10,USD,PUT,XRX,28.063242,540,26,2014-04-08
2013-10-11,USD,CALL,FB,49.110001000000004,720,48,2014-01-09
2013-10-11,USD,CALL,AAPL,70.40142800000001,230,71,2014-10-06
2013-10-11,USD,PUT,BA,117.980003,500,119,2014-10-06
2013-10-11,USD,PUT,MSFT,34.130001,420,32,2014-10-06
2013-10-11,USD,PUT,CHK,25.042574,760,26,2014-04-09
2013-10-11,USD,CALL,CHK,25.042574,0,25,2014-01-09
2013-10-14,USD,CALL,AMZN,310.700012,290,317,2014-10-09
2013-10-16,USD,CALL,BA,120.339996,820,118,2014-01-14
2013-10-16,USD,PUT,MSFT,34.639998999999996,60,35,2014-04-14
2013-10-17,USD,CALL,MSFT,34.919998,970,33,2014-10-12
2013-10-17,USD,CALL,BA,122.290001,680,125,2014-10-12
2013-10-18,USD,CALL,CHK,26.726584999999996,510,25,2014-01-16
