,TradeDate,Currency,OptionType,Ticker,TradedStockPrice,NumOptions,Strike,ExpiryDate
385,09/05/2013,USD,CALL,FB,27.040001,510,28,04/05/2014
386,09/05/2013,USD,CALL,AAPL,65.252853,330,67,04/05/2014
387,10/05/2013,USD,CALL,AMZN,263.630005,700,270,06/11/2013
388,10/05/2013,USD,PUT,AAPL,64.709999,400,65,08/08/2013
389,10/05/2013,USD,CALL,AAPL,64.709999,880,66,05/05/2014
390,10/05/2013,USD,CALL,CHK,19.063387,610,18,06/11/2013
391,10/05/2013,USD,CALL,FB,26.68,690,27,08/08/2013
392,10/05/2013,USD,PUT,AMZN,263.630005,150,266,06/11/2013
393,10/05/2013,USD,CALL,CHK,19.063387,250,18,06/11/2013
394,13/05/2013,USD,PUT,AAPL,64.96286,460,63,08/05/2014
395,13/05/2013,USD,CALL,BA,94.760002,710,90,08/05/2014
396,13/05/2013,USD,CALL,XRX,23.42556,160,22,11/08/2013
397,13/05/2013,USD,PUT,BA,94.760002,740,96,08/05/2014
398,13/05/2013,USD,CALL,FB,26.82,60,28,08/05/2014
399,13/05/2013,USD,PUT,MSFT,33.029999,800,32,08/05/2014
400,13/05/2013,USD,CALL,XRX,23.42556,450,22,11/08/2013
401,14/05/2013,USD,CALL,BA,96.110001,310,92,10/11/2013
402,14/05/2013,USD,PUT,AMZN,268.329987,220,258,12/08/2013
403,15/05/2013,USD,CALL,BA,97.019997,570,95,11/11/2013
404,15/05/2013,USD,PUT,CHK,19.545885,860,19,10/05/2014
405,15/05/2013,USD,CALL,AAPL,61.264286,800,61,13/08/2013
406,15/05/2013,USD,CALL,CHK,19.545885,610,19,10/05/2014
407,15/05/2013,USD,CALL,FB,26.6,920,25,11/11/2013
408,15/05/2013,USD,CALL,MSFT,33.849998,100,32,10/05/2014
409,16/05/2013,USD,CALL,FB,26.129999,740,25,14/08/2013
410,16/05/2013,USD,PUT,AMZN,264.119995,500,267,12/11/2013
411,16/05/2013,USD,CALL,MSFT,34.080002,230,34,12/11/2013
412,16/05/2013,USD,CALL,AMZN,264.119995,390,270,11/05/2014
413,16/05/2013,USD,CALL,AMZN,264.119995,910,257,12/11/2013
414,16/05/2013,USD,PUT,FB,26.129999,780,26,14/08/2013
415,16/05/2013,USD,PUT,AAPL,62.082859,390,60,12/11/2013
416,17/05/2013,USD,CALL,FB,26.25,630,25,13/11/2013
417,17/05/2013,USD,PUT,BA,98.919998,410,96,15/08/2013
418,17/05/2013,USD,PUT,MSFT,34.869999,800,34,12/05/2014
419,17/05/2013,USD,PUT,BA,98.919998,300,94,12/05/2014
420,21/05/2013,USD,PUT,XRX,23.768116,100,24,17/11/2013
421,21/05/2013,USD,CALL,BA,98.75,690,94,16/05/2014
422,21/05/2013,USD,CALL,XRX,23.768116,740,23,16/05/2014
423,21/05/2013,USD,CALL,XRX,23.768116,180,24,17/11/2013
424,21/05/2013,USD,CALL,AAPL,62.808571,480,63,17/11/2013
425,21/05/2013,USD,PUT,MSFT,34.849998,810,33,16/05/2014
426,22/05/2013,USD,PUT,FB,25.16,40,24,18/11/2013
427,22/05/2013,USD,PUT,AMZN,262.959991,840,255,17/05/2014
428,22/05/2013,USD,CALL,FB,25.16,30,23,20/08/2013
429,22/05/2013,USD,CALL,XRX,23.214756,270,23,20/08/2013
430,22/05/2013,USD,CALL,MSFT,34.610001,380,34,18/11/2013
431,22/05/2013,USD,CALL,FB,25.16,740,25,17/05/2014
432,22/05/2013,USD,PUT,BA,97.93,210,97,18/11/2013
433,22/05/2013,USD,CALL,AMZN,262.959991,110,266,17/05/2014
434,22/05/2013,USD,CALL,AMZN,262.959991,190,258,20/08/2013
435,23/05/2013,USD,PUT,MSFT,34.150002,630,33,21/08/2013
436,23/05/2013,USD,PUT,AMZN,261.799988,600,262,18/05/2014
437,23/05/2013,USD,CALL,CHK,20.491959,680,20,18/05/2014
438,24/05/2013,USD,CALL,AMZN,261.73999,610,255,20/11/2013
439,24/05/2013,USD,CALL,MSFT,34.27,290,33,20/11/2013
440,24/05/2013,USD,PUT,AAPL,63.592857,860,64,19/05/2014
441,24/05/2013,USD,PUT,BA,100.0,580,99,22/08/2013
442,29/05/2013,USD,PUT,CHK,21.362347,910,20,24/05/2014
443,30/05/2013,USD,PUT,FB,24.549999,150,23,28/08/2013
444,30/05/2013,USD,PUT,BA,100.540001,960,104,28/08/2013
445,30/05/2013,USD,PUT,FB,24.549999,940,25,28/08/2013
446,30/05/2013,USD,CALL,MSFT,35.029999,350,35,25/05/2014
447,30/05/2013,USD,CALL,AMZN,266.829987,750,254,25/05/2014
448,30/05/2013,USD,CALL,XRX,23.689064,100,23,25/05/2014
449,31/05/2013,USD,PUT,CHK,20.662252,900,21,27/11/2013
450,31/05/2013,USD,CALL,FB,24.35,480,24,29/08/2013
451,31/05/2013,USD,PUT,CHK,20.662252,450,20,26/05/2014
452,31/05/2013,USD,PUT,FB,24.35,350,25,26/05/2014
453,31/05/2013,USD,PUT,MSFT,34.900002,830,33,26/05/2014
454,31/05/2013,USD,PUT,MSFT,34.900002,400,36,26/05/2014
455,04/06/2013,USD,CALL,AMZN,265.700012,980,272,01/12/2013
456,05/06/2013,USD,CALL,CHK,20.359509,830,21,03/09/2013
457,05/06/2013,USD,CALL,XRX,23.056654,320,22,31/05/2014
458,05/06/2013,USD,PUT,AMZN,267.170013,950,271,02/12/2013
459,06/06/2013,USD,CALL,AMZN,267.829987,480,275,01/06/2014
460,06/06/2013,USD,PUT,MSFT,34.959999,350,34,04/09/2013
461,06/06/2013,USD,PUT,FB,22.969999,390,24,03/12/2013
462,06/06/2013,USD,PUT,XRX,23.188406,910,22,03/12/2013
463,06/06/2013,USD,PUT,MSFT,34.959999,80,34,04/09/2013
464,07/06/2013,USD,PUT,AMZN,276.869995,550,282,05/09/2013
465,07/06/2013,USD,PUT,CHK,20.813623,100,21,02/06/2014
466,10/06/2013,USD,PUT,FB,24.33,700,23,05/06/2014
467,10/06/2013,USD,CALL,XRX,24.268774,740,23,05/06/2014
468,10/06/2013,USD,PUT,MSFT,35.470001,200,35,05/06/2014
469,10/06/2013,USD,PUT,FB,24.33,340,24,05/06/2014
470,10/06/2013,USD,CALL,XRX,24.268774,560,24,07/12/2013
471,10/06/2013,USD,CALL,AMZN,281.070007,310,290,05/06/2014
472,10/06/2013,USD,CALL,AAPL,62.69857,800,60,07/12/2013
473,10/06/2013,USD,PUT,AAPL,62.69857,470,60,07/12/2013
474,11/06/2013,USD,CALL,AMZN,274.779999,460,267,09/09/2013
475,13/06/2013,USD,PUT,AAPL,62.279999,140,61,08/06/2014
476,14/06/2013,USD,CALL,AAPL,61.435715,390,60,12/09/2013
477,14/06/2013,USD,PUT,AMZN,273.98999,540,278,09/06/2014
478,14/06/2013,USD,CALL,BA,101.830002,100,100,09/06/2014
479,14/06/2013,USD,PUT,XRX,23.97892,470,23,12/09/2013
480,14/06/2013,USD,CALL,XRX,23.97892,80,23,12/09/2013
481,14/06/2013,USD,PUT,MSFT,34.400002,250,33,09/06/2014
482,14/06/2013,USD,CALL,XRX,23.97892,610,24,09/06/2014
483,17/06/2013,USD,CALL,MSFT,35.0,300,36,14/12/2013
484,17/06/2013,USD,CALL,CHK,19.905392,560,20,12/06/2014
485,17/06/2013,USD,PUT,AAPL,61.714287,440,60,14/12/2013
486,17/06/2013,USD,CALL,AMZN,278.059998,200,271,15/09/2013
487,18/06/2013,USD,CALL,FB,24.209999,350,23,13/06/2014
488,18/06/2013,USD,PUT,CHK,20.104069,90,19,13/06/2014
489,18/06/2013,USD,PUT,FB,24.209999,410,24,16/09/2013
490,18/06/2013,USD,CALL,MSFT,34.98,560,36,15/12/2013
491,18/06/2013,USD,CALL,CHK,20.104069,940,19,13/06/2014
492,18/06/2013,USD,PUT,BA,104.080002,110,101,16/09/2013
493,18/06/2013,USD,PUT,MSFT,34.98,150,33,13/06/2014
494,18/06/2013,USD,CALL,AMZN,281.76001,980,294,16/09/2013
495,19/06/2013,USD,CALL,BA,102.25,990,101,17/09/2013
496,19/06/2013,USD,PUT,MSFT,34.59,240,34,16/12/2013
497,19/06/2013,USD,CALL,XRX,24.901186,200,24,16/12/2013
498,19/06/2013,USD,PUT,MSFT,34.59,130,34,14/06/2014
499,20/06/2013,USD,PUT,FB,23.9,30,23,17/12/2013
500,20/06/2013,USD,CALL,FB,23.9,40,23,17/12/2013
501,20/06/2013,USD,PUT,FB,23.9,970,23,18/09/2013
502,20/06/2013,USD,PUT,BA,99.639999,210,94,17/12/2013
503,20/06/2013,USD,CALL,MSFT,33.490002,740,34,18/09/2013
504,20/06/2013,USD,CALL,AAPL,59.548573,760,62,18/09/2013
505,21/06/2013,USD,PUT,XRX,24.453228,410,23,18/12/2013
506,21/06/2013,USD,PUT,XRX,24.453228,640,23,19/09/2013
507,21/06/2013,USD,CALL,AMZN,273.359985,790,286,18/12/2013
508,21/06/2013,USD,CALL,AMZN,273.359985,30,283,18/12/2013
509,25/06/2013,USD,PUT,BA,98.669998,610,100,23/09/2013
510,27/06/2013,USD,PUT,XRX,24.189724,530,23,25/09/2013
511,27/06/2013,USD,CALL,MSFT,34.619999,940,33,25/09/2013
512,27/06/2013,USD,PUT,MSFT,34.619999,120,35,25/09/2013
513,27/06/2013,USD,CALL,BA,103.150002,210,98,22/06/2014
514,27/06/2013,USD,CALL,FB,24.66,480,25,25/09/2013
515,28/06/2013,USD,PUT,MSFT,34.540001,380,33,23/06/2014
516,28/06/2013,USD,CALL,CHK,19.280983,600,18,25/12/2013
517,28/06/2013,USD,CALL,MSFT,34.540001,600,34,25/12/2013
518,01/07/2013,USD,PUT,CHK,19.649952,480,19,26/06/2014
519,02/07/2013,USD,CALL,XRX,24.321476,210,24,27/06/2014
520,02/07/2013,USD,CALL,FB,24.41,890,25,30/09/2013
521,02/07/2013,USD,PUT,BA,101.470001,740,96,29/12/2013
522,02/07/2013,USD,PUT,BA,101.470001,610,103,30/09/2013
523,02/07/2013,USD,PUT,XRX,24.321476,250,24,29/12/2013
524,05/07/2013,USD,CALL,AAPL,59.631428,530,60,03/10/2013
525,05/07/2013,USD,PUT,AMZN,285.880005,600,285,03/10/2013
526,08/07/2013,USD,PUT,CHK,19.801325,220,19,04/01/2014
527,08/07/2013,USD,CALL,FB,24.709999,900,25,06/10/2013
528,08/07/2013,USD,PUT,CHK,19.801325,430,19,03/07/2014
529,09/07/2013,USD,CALL,AAPL,60.335712,190,59,07/10/2013
530,09/07/2013,USD,PUT,BA,104.68,810,104,05/01/2014
531,09/07/2013,USD,CALL,FB,25.48,260,24,04/07/2014
532,09/07/2013,USD,CALL,AAPL,60.335712,100,62,05/01/2014
533,09/07/2013,USD,PUT,BA,104.68,800,106,05/01/2014
534,09/07/2013,USD,PUT,AAPL,60.335712,760,58,05/01/2014
535,09/07/2013,USD,CALL,MSFT,34.349998,980,33,05/01/2014
536,10/07/2013,USD,PUT,MSFT,34.700001,690,33,06/01/2014
537,10/07/2013,USD,CALL,AMZN,292.329987,370,295,05/07/2014
538,10/07/2013,USD,PUT,MSFT,34.700001,230,35,05/07/2014
539,11/07/2013,USD,CALL,AMZN,299.660004,380,309,09/10/2013
540,12/07/2013,USD,CALL,AMZN,307.549988,890,301,08/01/2014
541,12/07/2013,USD,PUT,MSFT,35.669998,660,36,08/01/2014
542,12/07/2013,USD,PUT,AAPL,60.93,780,62,07/07/2014
543,12/07/2013,USD,CALL,FB,25.91,870,26,07/07/2014
544,15/07/2013,USD,PUT,AAPL,61.062859,60,63,11/01/2014
545,15/07/2013,USD,CALL,FB,26.280001,950,25,11/01/2014
546,16/07/2013,USD,CALL,XRX,25.638998,960,26,14/10/2013
547,16/07/2013,USD,PUT,AMZN,306.869995,600,292,11/07/2014
548,16/07/2013,USD,CALL,FB,26.32,490,25,14/10/2013
549,16/07/2013,USD,PUT,CHK,20.577105,170,20,14/10/2013
550,16/07/2013,USD,PUT,AAPL,61.457142,510,61,11/07/2014
551,16/07/2013,USD,PUT,BA,104.230003,150,99,14/10/2013
552,16/07/2013,USD,PUT,MSFT,36.27,450,37,14/10/2013
553,17/07/2013,USD,CALL,MSFT,35.740002,360,35,15/10/2013
554,17/07/2013,USD,PUT,XRX,25.533596,920,26,12/07/2014
555,17/07/2013,USD,PUT,AMZN,308.690002,710,293,12/07/2014
556,17/07/2013,USD,CALL,AMZN,308.690002,450,298,13/01/2014
557,17/07/2013,USD,PUT,AAPL,61.472858,0,64,15/10/2013
558,17/07/2013,USD,CALL,FB,26.65,0,26,12/07/2014
559,17/07/2013,USD,CALL,AAPL,61.472858,40,61,15/10/2013
560,17/07/2013,USD,PUT,CHK,20.577105,590,21,12/07/2014
561,18/07/2013,USD,PUT,XRX,25.876152,330,25,16/10/2013
562,18/07/2013,USD,CALL,AMZN,304.109985,140,308,13/07/2014
563,18/07/2013,USD,PUT,AAPL,61.68,770,58,14/01/2014
564,18/07/2013,USD,CALL,AMZN,304.109985,500,312,14/01/2014
565,18/07/2013,USD,CALL,CHK,21.125828,350,22,13/07/2014
566,19/07/2013,USD,PUT,XRX,25.559948,320,26,14/07/2014
567,19/07/2013,USD,PUT,CHK,21.362347,640,22,17/10/2013
568,19/07/2013,USD,CALL,AAPL,60.707142,680,58,14/07/2014
569,19/07/2013,USD,PUT,AAPL,60.707142,840,63,17/10/2013
570,19/07/2013,USD,CALL,BA,106.959999,440,112,15/01/2014
571,19/07/2013,USD,PUT,FB,25.879999,950,25,15/01/2014
572,19/07/2013,USD,PUT,MSFT,31.4,610,32,17/10/2013
573,19/07/2013,USD,PUT,CHK,21.362347,680,22,14/07/2014
574,24/07/2013,USD,CALL,CHK,21.002838,620,21,20/01/2014
575,25/07/2013,USD,PUT,FB,34.360001,670,33,20/07/2014
576,25/07/2013,USD,PUT,FB,34.360001,990,35,20/07/2014
577,25/07/2013,USD,PUT,MSFT,31.389999,420,32,20/07/2014
578,25/07/2013,USD,PUT,MSFT,31.389999,400,30,23/10/2013
579,25/07/2013,USD,CALL,AMZN,303.399994,580,311,23/10/2013
580,25/07/2013,USD,CALL,MSFT,31.389999,290,30,20/07/2014
581,25/07/2013,USD,CALL,CHK,21.371807,70,21,21/01/2014
582,25/07/2013,USD,PUT,FB,34.360001,710,35,20/07/2014
583,25/07/2013,USD,CALL,BA,106.699997,840,110,20/07/2014
584,26/07/2013,USD,PUT,XRX,25.533596,580,24,21/07/2014
585,26/07/2013,USD,PUT,AMZN,312.01001,230,312,21/07/2014
586,26/07/2013,USD,CALL,MSFT,31.620001,100,31,22/01/2014
587,26/07/2013,USD,PUT,CHK,21.617786,370,22,21/07/2014
588,26/07/2013,USD,CALL,FB,34.009998,600,34,21/07/2014
589,26/07/2013,USD,PUT,BA,105.599998,70,102,21/07/2014
590,26/07/2013,USD,PUT,FB,34.009998,770,32,22/01/2014
591,29/07/2013,USD,PUT,FB,35.43,850,36,25/01/2014
592,29/07/2013,USD,PUT,MSFT,31.540001,490,33,24/07/2014
593,29/07/2013,USD,PUT,AMZN,306.100006,950,291,27/10/2013
594,29/07/2013,USD,PUT,XRX,25.428194,70,25,27/10/2013
595,29/07/2013,USD,PUT,AMZN,306.100006,80,316,24/07/2014
596,30/07/2013,USD,CALL,AMZN,302.410004,500,288,25/07/2014
597,30/07/2013,USD,CALL,CHK,21.807001,730,21,25/07/2014
598,31/07/2013,USD,CALL,AMZN,301.220001,340,311,26/07/2014
599,31/07/2013,USD,PUT,BA,105.099998,790,101,26/07/2014
600,31/07/2013,USD,PUT,AMZN,301.220001,550,315,29/10/2013
601,31/07/2013,USD,CALL,FB,36.799999,720,38,29/10/2013
602,31/07/2013,USD,CALL,MSFT,31.84,770,32,27/01/2014
603,31/07/2013,USD,CALL,AAPL,64.647141,0,66,29/10/2013
604,01/08/2013,USD,CALL,XRX,26.113306,360,26,30/10/2013
605,01/08/2013,USD,PUT,AMZN,305.570007,820,300,27/07/2014
606,01/08/2013,USD,CALL,CHK,23.604542,70,22,28/01/2014
607,01/08/2013,USD,PUT,AMZN,305.570007,650,294,28/01/2014
608,02/08/2013,USD,PUT,XRX,26.350462,550,26,28/07/2014
609,02/08/2013,USD,PUT,XRX,26.350462,900,25,28/07/2014
610,02/08/2013,USD,CALL,BA,107.900002,20,106,28/07/2014
611,02/08/2013,USD,PUT,AAPL,66.077141,900,67,31/10/2013
612,02/08/2013,USD,PUT,FB,38.049999,330,38,28/07/2014
613,02/08/2013,USD,PUT,XRX,26.350462,700,26,29/01/2014
614,05/08/2013,USD,PUT,XRX,26.534914,540,27,01/02/2014
615,06/08/2013,USD,PUT,MSFT,31.58,290,31,02/02/2014
616,06/08/2013,USD,CALL,MSFT,31.58,710,30,01/08/2014
617,06/08/2013,USD,CALL,MSFT,31.58,270,32,04/11/2013
618,07/08/2013,USD,CALL,BA,106.419998,220,105,02/08/2014
619,07/08/2013,USD,PUT,AMZN,296.910004,980,300,05/11/2013
620,07/08/2013,USD,CALL,AAPL,66.425713,480,64,02/08/2014
621,08/08/2013,USD,CALL,MSFT,32.889999,550,33,04/02/2014
622,08/08/2013,USD,PUT,AMZN,295.73999,940,282,04/02/2014
623,08/08/2013,USD,CALL,XRX,26.29776,150,25,04/02/2014
624,08/08/2013,USD,PUT,MSFT,32.889999,370,33,06/11/2013
625,08/08/2013,USD,PUT,XRX,26.29776,870,27,03/08/2014
626,08/08/2013,USD,CALL,BA,105.839996,700,106,04/02/2014
627,08/08/2013,USD,PUT,AAPL,65.858574,890,68,03/08/2014
628,08/08/2013,USD,PUT,AAPL,65.858574,830,68,03/08/2014
629,12/08/2013,USD,PUT,FB,38.220001,710,37,10/11/2013
630,12/08/2013,USD,CALL,MSFT,32.869999,550,33,10/11/2013
631,12/08/2013,USD,CALL,XRX,26.745718,830,26,10/11/2013
632,12/08/2013,USD,CALL,XRX,26.745718,490,27,08/02/2014
633,12/08/2013,USD,CALL,AMZN,296.690002,440,285,07/08/2014
634,13/08/2013,USD,PUT,XRX,27.641634,480,26,11/11/2013
635,13/08/2013,USD,CALL,AMZN,293.970001,440,299,08/08/2014
636,13/08/2013,USD,PUT,CHK,23.680227,220,23,08/08/2014
637,13/08/2013,USD,CALL,AAPL,69.938568,900,72,11/11/2013
638,13/08/2013,USD,CALL,AMZN,293.970001,190,292,08/08/2014
639,13/08/2013,USD,CALL,MSFT,32.23,230,31,08/08/2014
640,13/08/2013,USD,CALL,BA,106.230003,190,103,09/02/2014
641,13/08/2013,USD,CALL,AMZN,293.970001,940,302,11/11/2013
642,14/08/2013,USD,CALL,XRX,27.694334,110,27,10/02/2014
643,14/08/2013,USD,CALL,XRX,27.694334,550,28,10/02/2014
644,15/08/2013,USD,CALL,FB,36.560001,750,37,10/08/2014
645,15/08/2013,USD,CALL,FB,36.560001,280,35,10/08/2014
646,15/08/2013,USD,CALL,AAPL,71.129997,930,68,10/08/2014
647,19/08/2013,USD,PUT,MSFT,31.389999,760,30,14/08/2014
648,19/08/2013,USD,PUT,MSFT,31.389999,230,31,17/11/2013
649,19/08/2013,USD,CALL,FB,37.810001,400,36,14/08/2014
650,19/08/2013,USD,CALL,AMZN,285.570007,320,276,17/11/2013
651,19/08/2013,USD,CALL,MSFT,31.389999,530,32,14/08/2014
652,19/08/2013,USD,PUT,BA,104.720001,270,105,14/08/2014
653,19/08/2013,USD,CALL,XRX,26.719368,610,27,15/02/2014
654,20/08/2013,USD,CALL,CHK,23.897823,520,24,16/02/2014
655,20/08/2013,USD,PUT,CHK,23.897823,930,24,16/02/2014
656,20/08/2013,USD,CALL,AAPL,71.581429,620,71,15/08/2014
657,20/08/2013,USD,PUT,AAPL,71.581429,910,72,15/08/2014
658,21/08/2013,USD,PUT,CHK,23.888363,940,22,16/08/2014
659,21/08/2013,USD,PUT,FB,38.32,410,38,17/02/2014
660,21/08/2013,USD,CALL,BA,103.910004,740,105,17/02/2014
661,21/08/2013,USD,PUT,CHK,23.888363,870,24,19/11/2013
662,21/08/2013,USD,CALL,FB,38.32,850,40,19/11/2013
663,21/08/2013,USD,CALL,BA,103.910004,30,104,19/11/2013
664,21/08/2013,USD,PUT,BA,103.910004,410,100,16/08/2014
665,22/08/2013,USD,PUT,FB,38.549999,530,39,18/02/2014
666,22/08/2013,USD,PUT,CHK,24.134342,300,25,17/08/2014
667,22/08/2013,USD,CALL,CHK,24.134342,570,24,17/08/2014
668,23/08/2013,USD,PUT,MSFT,34.75,750,36,19/02/2014
669,23/08/2013,USD,CALL,AMZN,290.01001,200,297,18/08/2014
670,23/08/2013,USD,CALL,AMZN,290.01001,440,303,21/11/2013
671,23/08/2013,USD,PUT,XRX,26.455862,190,26,21/11/2013
672,23/08/2013,USD,CALL,FB,40.549999,820,40,21/11/2013
673,23/08/2013,USD,PUT,MSFT,34.75,70,34,18/08/2014
674,23/08/2013,USD,CALL,AAPL,71.574287,620,68,19/02/2014
675,26/08/2013,USD,PUT,MSFT,34.150002,830,32,21/08/2014
676,26/08/2013,USD,PUT,CHK,24.929045,600,24,22/02/2014
677,27/08/2013,USD,PUT,CHK,24.61684,660,25,23/02/2014
678,27/08/2013,USD,CALL,MSFT,33.259998,50,33,22/08/2014
679,27/08/2013,USD,PUT,FB,39.639999,90,38,22/08/2014
680,29/08/2013,USD,CALL,BA,104.93,690,104,25/02/2014
681,29/08/2013,USD,CALL,AAPL,70.242859,210,67,25/02/2014
682,29/08/2013,USD,PUT,CHK,24.550615,550,24,27/11/2013
683,29/08/2013,USD,PUT,AAPL,70.242859,960,73,24/08/2014
684,29/08/2013,USD,CALL,CHK,24.550615,490,23,27/11/2013
685,29/08/2013,USD,PUT,BA,104.93,10,105,25/02/2014
686,29/08/2013,USD,PUT,MSFT,33.549999,960,32,25/02/2014
687,29/08/2013,USD,PUT,AAPL,70.242859,950,71,24/08/2014
688,29/08/2013,USD,PUT,BA,104.93,370,104,24/08/2014
689,30/08/2013,USD,CALL,BA,103.919998,980,108,25/08/2014
690,30/08/2013,USD,PUT,AMZN,280.980011,520,268,28/11/2013
691,30/08/2013,USD,CALL,AAPL,69.602859,20,70,28/11/2013
692,30/08/2013,USD,CALL,BA,103.919998,340,108,25/08/2014
693,30/08/2013,USD,CALL,FB,41.290001,190,42,25/08/2014
694,03/09/2013,USD,PUT,BA,105.010002,580,103,02/12/2013
695,03/09/2013,USD,PUT,MSFT,31.879999,770,32,29/08/2014
696,03/09/2013,USD,PUT,AMZN,288.799988,730,275,02/12/2013
697,03/09/2013,USD,PUT,BA,105.010002,350,100,02/12/2013
698,03/09/2013,USD,PUT,XRX,26.666666,540,27,29/08/2014
699,03/09/2013,USD,PUT,CHK,24.74929,460,24,29/08/2014
700,03/09/2013,USD,PUT,XRX,26.666666,500,27,02/12/2013
701,04/09/2013,USD,PUT,AAPL,71.241432,50,68,03/12/2013
702,04/09/2013,USD,PUT,CHK,24.711447,970,24,30/08/2014
703,04/09/2013,USD,PUT,AMZN,293.640015,640,305,30/08/2014
704,04/09/2013,USD,PUT,XRX,26.376812,880,25,30/08/2014
705,04/09/2013,USD,PUT,AAPL,71.241432,400,69,30/08/2014
706,04/09/2013,USD,PUT,BA,106.370003,730,108,03/03/2014
707,05/09/2013,USD,CALL,AMZN,294.100006,850,297,31/08/2014
708,05/09/2013,USD,PUT,XRX,26.508564,830,26,04/12/2013
709,05/09/2013,USD,CALL,BA,106.650002,490,103,31/08/2014
710,05/09/2013,USD,PUT,CHK,24.758751,680,24,04/12/2013
711,06/09/2013,USD,CALL,AMZN,295.859985,500,286,05/12/2013
712,06/09/2013,USD,CALL,FB,43.950001,330,43,05/03/2014
713,06/09/2013,USD,PUT,XRX,26.429512,180,27,01/09/2014
714,06/09/2013,USD,PUT,XRX,26.429512,790,27,05/03/2014
715,06/09/2013,USD,CALL,MSFT,31.15,500,29,05/03/2014
716,09/09/2013,USD,PUT,MSFT,31.66,180,32,08/12/2013
717,10/09/2013,USD,PUT,FB,43.599998,30,44,05/09/2014
718,10/09/2013,USD,CALL,AMZN,300.359985,400,286,09/12/2013
719,10/09/2013,USD,CALL,FB,43.599998,790,41,09/03/2014
720,10/09/2013,USD,CALL,AMZN,300.359985,750,309,09/12/2013
721,10/09/2013,USD,CALL,MSFT,32.389999,510,31,09/12/2013
722,11/09/2013,USD,PUT,FB,45.040001,220,45,06/09/2014
723,11/09/2013,USD,CALL,CHK,25.439924,340,26,10/03/2014
724,13/09/2013,USD,CALL,BA,111.330002,140,115,08/09/2014
725,13/09/2013,USD,CALL,FB,44.310001,70,43,12/12/2013
726,13/09/2013,USD,CALL,AMZN,297.920013,740,296,12/03/2014
727,16/09/2013,USD,PUT,XRX,27.40448,610,27,11/09/2014
728,16/09/2013,USD,CALL,XRX,27.40448,120,27,15/03/2014
729,16/09/2013,USD,CALL,AMZN,296.059998,870,301,11/09/2014
730,17/09/2013,USD,CALL,AMZN,304.170013,990,306,12/09/2014
731,17/09/2013,USD,PUT,CHK,25.695364,670,26,12/09/2014
732,17/09/2013,USD,PUT,BA,117.110001,710,115,12/09/2014
733,18/09/2013,USD,PUT,CHK,25.827814,620,25,13/09/2014
734,18/09/2013,USD,PUT,CHK,25.827814,60,24,13/09/2014
735,18/09/2013,USD,PUT,AMZN,312.029999,770,304,13/09/2014
736,19/09/2013,USD,PUT,FB,45.98,730,47,18/03/2014
737,19/09/2013,USD,CALL,MSFT,33.639999,600,33,18/03/2014
738,19/09/2013,USD,PUT,AAPL,67.471428,990,70,18/03/2014
739,19/09/2013,USD,CALL,CHK,25.449385,260,26,18/03/2014
740,20/09/2013,USD,PUT,AMZN,316.339996,400,310,19/03/2014
741,20/09/2013,USD,CALL,XRX,26.719368,710,26,15/09/2014
742,20/09/2013,USD,PUT,BA,116.629997,20,119,15/09/2014
743,20/09/2013,USD,PUT,AAPL,66.772858,630,66,19/03/2014
744,20/09/2013,USD,PUT,CHK,25.146641,810,24,19/03/2014
745,23/09/2013,USD,PUT,AAPL,70.091431,670,73,18/09/2014
746,24/09/2013,USD,CALL,CHK,24.957426,700,23,19/09/2014
747,24/09/2013,USD,PUT,AMZN,314.130005,370,325,23/03/2014
748,24/09/2013,USD,PUT,XRX,27.167326,870,26,23/03/2014
749,24/09/2013,USD,PUT,BA,119.0,490,118,23/03/2014
750,25/09/2013,USD,PUT,CHK,25.070955,800,24,24/12/2013
751,26/09/2013,USD,PUT,MSFT,32.77,730,32,25/03/2014
752,26/09/2013,USD,PUT,AMZN,318.119995,60,315,25/03/2014
753,27/09/2013,USD,PUT,XRX,27.325428,660,27,22/09/2014
754,30/09/2013,USD,PUT,CHK,24.48439,240,24,25/09/2014
755,30/09/2013,USD,PUT,XRX,27.114624,260,28,29/03/2014
756,30/09/2013,USD,PUT,XRX,27.114624,910,28,25/09/2014
757,01/10/2013,USD,CALL,FB,50.419998,790,49,30/12/2013
758,02/10/2013,USD,CALL,XRX,27.694334,740,27,31/12/2013
759,02/10/2013,USD,CALL,AMZN,320.51001,200,331,31/12/2013
760,02/10/2013,USD,PUT,MSFT,33.919998,160,35,31/12/2013
761,03/10/2013,USD,PUT,AMZN,314.76001,930,314,01/01/2014
762,03/10/2013,USD,CALL,AAPL,69.058571,470,72,28/09/2014
763,03/10/2013,USD,PUT,AMZN,314.76001,890,308,01/04/2014
764,03/10/2013,USD,CALL,MSFT,33.860001,900,33,01/04/2014
765,03/10/2013,USD,CALL,XRX,27.40448,550,28,01/04/2014
766,03/10/2013,USD,PUT,BA,115.239998,610,117,01/04/2014
767,03/10/2013,USD,PUT,FB,49.18,990,49,01/04/2014
768,04/10/2013,USD,CALL,AMZN,319.040009,540,308,02/01/2014
769,07/10/2013,USD,PUT,MSFT,33.299999,990,32,02/10/2014
770,07/10/2013,USD,CALL,AMZN,310.029999,160,294,05/04/2014
771,07/10/2013,USD,CALL,AAPL,69.678574,550,69,05/01/2014
