TradeDate,Currency,OptionType,Ticker,TradedStockPrice,NumOptions,Strike,ExpiryDate
15/05/2013,USD,CALL,MSFT,33.849998,100,32,10/05/2014
16/05/2013,USD,CALL,FB,26.129999,740,25,14/08/2013
16/05/2013,USD,PUT,AMZN,264.119995,500,267,12/11/2013
16/05/2013,USD,CALL,MSFT,34.080002,230,34,12/11/2013
16/05/2013,USD,CALL,AMZN,264.119995,390,270,11/05/2014
16/05/2013,USD,CALL,AMZN,264.119995,910,257,12/11/2013
16/05/2013,USD,PUT,FB,26.129999,780,26,14/08/2013
16/05/2013,USD,PUT,AAPL,62.082859,390,60,12/11/2013
17/05/2013,USD,CALL,FB,26.25,630,25,13/11/2013
17/05/2013,USD,PUT,BA,98.919998,410,96,15/08/2013
17/05/2013,USD,PUT,MSFT,34.869999,800,34,12/05/2014
17/05/2013,USD,PUT,BA,98.919998,300,94,12/05/2014
21/05/2013,USD,PUT,XRX,23.768116,100,24,17/11/2013
21/05/2013,USD,CALL,BA,98.75,690,94,16/05/2014
21/05/2013,USD,CALL,XRX,23.768116,740,23,16/05/2014
21/05/2013,USD,CALL,XRX,23.768116,180,24,17/11/2013
21/05/2013,USD,CALL,AAPL,62.808571,480,63,17/11/2013
21/05/2013,USD,PUT,MSFT,34.849998,810,33,16/05/2014
22/05/2013,USD,PUT,FB,25.16,40,24,18/11/2013
22/05/2013,USD,PUT,AMZN,262.959991,840,255,17/05/2014
22/05/2013,USD,CALL,FB,25.16,30,23,20/08/2013
22/05/2013,USD,CALL,XRX,23.214756,270,23,20/08/2013
22/05/2013,USD,CALL,MSFT,34.610001,380,34,18/11/2013
22/05/2013,USD,CALL,FB,25.16,740,25,17/05/2014
22/05/2013,USD,PUT,BA,97.93,210,97,18/11/2013
22/05/2013,USD,CALL,AMZN,262.959991,110,266,17/05/2014
22/05/2013,USD,CALL,AMZN,262.959991,190,258,20/08/2013
23/05/2013,USD,PUT,MSFT,34.150002,630,33,21/08/2013
23/05/2013,USD,PUT,AMZN,261.799988,600,262,18/05/2014
23/05/2013,USD,CALL,CHK,20.491959,680,20,18/05/2014
24/05/2013,USD,CALL,AMZN,261.73999,610,255,20/11/2013
24/05/2013,USD,CALL,MSFT,34.27,290,33,20/11/2013
24/05/2013,USD,PUT,AAPL,63.592857,860,64,19/05/2014
24/05/2013,USD,PUT,BA,100,580,99,22/08/2013
29/05/2013,USD,PUT,CHK,21.362347,910,20,24/05/2014
30/05/2013,USD,PUT,FB,24.549999,150,23,28/08/2013
30/05/2013,USD,PUT,BA,100.540001,960,104,28/08/2013
30/05/2013,USD,PUT,FB,24.549999,940,25,28/08/2013
30/05/2013,USD,CALL,MSFT,35.029999,350,35,25/05/2014
30/05/2013,USD,CALL,AMZN,266.829987,750,254,25/05/2014
30/05/2013,USD,CALL,XRX,23.689064,100,23,25/05/2014
31/05/2013,USD,PUT,CHK,20.662252,900,21,27/11/2013
31/05/2013,USD,CALL,FB,24.35,480,24,29/08/2013
31/05/2013,USD,PUT,CHK,20.662252,450,20,26/05/2014
31/05/2013,USD,PUT,FB,24.35,350,25,26/05/2014
31/05/2013,USD,PUT,MSFT,34.900002,830,33,26/05/2014
31/05/2013,USD,PUT,MSFT,34.900002,400,36,26/05/2014
04/06/2013,USD,CALL,AMZN,265.700012,980,272,01/12/2013
05/06/2013,USD,CALL,CHK,20.359509,830,21,03/09/2013
05/06/2013,USD,CALL,XRX,23.056654,320,22,31/05/2014
05/06/2013,USD,PUT,AMZN,267.170013,950,271,02/12/2013
06/06/2013,USD,CALL,AMZN,267.829987,480,275,01/06/2014
06/06/2013,USD,PUT,MSFT,34.959999,350,34,04/09/2013
06/06/2013,USD,PUT,FB,22.969999,390,24,03/12/2013
06/06/2013,USD,PUT,XRX,23.188406,910,22,03/12/2013
06/06/2013,USD,PUT,MSFT,34.959999,80,34,04/09/2013
07/06/2013,USD,PUT,AMZN,276.869995,550,282,05/09/2013
07/06/2013,USD,PUT,CHK,20.813623,100,21,02/06/2014
10/06/2013,USD,PUT,FB,24.33,700,23,05/06/2014
10/06/2013,USD,CALL,XRX,24.268774,740,23,05/06/2014
10/06/2013,USD,PUT,MSFT,35.470001,200,35,05/06/2014
10/06/2013,USD,PUT,FB,24.33,340,24,05/06/2014
10/06/2013,USD,CALL,XRX,24.268774,560,24,07/12/2013
10/06/2013,USD,CALL,AMZN,281.070007,310,290,05/06/2014
10/06/2013,USD,CALL,AAPL,62.69857,800,60,07/12/2013
10/06/2013,USD,PUT,AAPL,62.69857,470,60,07/12/2013
11/06/2013,USD,CALL,AMZN,274.779999,460,267,09/09/2013
13/06/2013,USD,PUT,AAPL,62.279999,140,61,08/06/2014
14/06/2013,USD,CALL,AAPL,61.435715,390,60,12/09/2013
14/06/2013,USD,PUT,AMZN,273.98999,540,278,09/06/2014
14/06/2013,USD,CALL,BA,101.830002,100,100,09/06/2014
14/06/2013,USD,PUT,XRX,23.97892,470,23,12/09/2013
14/06/2013,USD,CALL,XRX,23.97892,80,23,12/09/2013
14/06/2013,USD,PUT,MSFT,34.400002,250,33,09/06/2014
14/06/2013,USD,CALL,XRX,23.97892,610,24,09/06/2014
17/06/2013,USD,CALL,MSFT,35,300,36,14/12/2013
17/06/2013,USD,CALL,CHK,19.905392,560,20,12/06/2014
17/06/2013,USD,PUT,AAPL,61.714287,440,60,14/12/2013
17/06/2013,USD,CALL,AMZN,278.059998,200,271,15/09/2013
18/06/2013,USD,CALL,FB,24.209999,350,23,13/06/2014
18/06/2013,USD,PUT,CHK,20.104069,90,19,13/06/2014
18/06/2013,USD,PUT,FB,24.209999,410,24,16/09/2013
18/06/2013,USD,CALL,MSFT,34.98,560,36,15/12/2013
18/06/2013,USD,CALL,CHK,20.104069,940,19,13/06/2014
18/06/2013,USD,PUT,BA,104.080002,110,101,16/09/2013
18/06/2013,USD,PUT,MSFT,34.98,150,33,13/06/2014
18/06/2013,USD,CALL,AMZN,281.76001,980,294,16/09/2013
19/06/2013,USD,CALL,BA,102.25,990,101,17/09/2013
19/06/2013,USD,PUT,MSFT,34.59,240,34,16/12/2013
19/06/2013,USD,CALL,XRX,24.901186,200,24,16/12/2013
19/06/2013,USD,PUT,MSFT,34.59,130,34,14/06/2014
20/06/2013,USD,PUT,FB,23.9,30,23,17/12/2013
20/06/2013,USD,CALL,FB,23.9,40,23,17/12/2013
20/06/2013,USD,PUT,FB,23.9,970,23,18/09/2013
20/06/2013,USD,PUT,BA,99.639999,210,94,17/12/2013
20/06/2013,USD,CALL,MSFT,33.490002,740,34,18/09/2013
20/06/2013,USD,CALL,AAPL,59.548573,760,62,18/09/2013
21/06/2013,USD,PUT,XRX,24.453228,410,23,18/12/2013
21/06/2013,USD,PUT,XRX,24.453228,640,23,19/09/2013
21/06/2013,USD,CALL,AMZN,273.359985,790,286,18/12/2013
21/06/2013,USD,CALL,AMZN,273.359985,30,283,18/12/2013
25/06/2013,USD,PUT,BA,98.669998,610,100,23/09/2013
27/06/2013,USD,PUT,XRX,24.189724,530,23,25/09/2013
27/06/2013,USD,CALL,MSFT,34.619999,940,33,25/09/2013
27/06/2013,USD,PUT,MSFT,34.619999,120,35,25/09/2013
27/06/2013,USD,CALL,BA,103.150002,210,98,22/06/2014
27/06/2013,USD,CALL,FB,24.66,480,25,25/09/2013
28/06/2013,USD,PUT,MSFT,34.540001,380,33,23/06/2014
28/06/2013,USD,CALL,CHK,19.280983,600,18,25/12/2013
28/06/2013,USD,CALL,MSFT,34.540001,600,34,25/12/2013
01/07/2013,USD,PUT,CHK,19.649952,480,19,26/06/2014
02/07/2013,USD,CALL,XRX,24.321476,210,24,27/06/2014
02/07/2013,USD,CALL,FB,24.41,890,25,30/09/2013
02/07/2013,USD,PUT,BA,101.470001,740,96,29/12/2013
02/07/2013,USD,PUT,BA,101.470001,610,103,30/09/2013
02/07/2013,USD,PUT,XRX,24.321476,250,24,29/12/2013
05/07/2013,USD,CALL,AAPL,59.631428,530,60,03/10/2013
05/07/2013,USD,PUT,AMZN,285.880005,600,285,03/10/2013
08/07/2013,USD,PUT,CHK,19.801325,220,19,04/01/2014
08/07/2013,USD,CALL,FB,24.709999,900,25,06/10/2013
08/07/2013,USD,PUT,CHK,19.801325,430,19,03/07/2014
09/07/2013,USD,CALL,AAPL,60.335712,190,59,07/10/2013
09/07/2013,USD,PUT,BA,104.68,810,104,05/01/2014
09/07/2013,USD,CALL,FB,25.48,260,24,04/07/2014
09/07/2013,USD,CALL,AAPL,60.335712,100,62,05/01/2014
09/07/2013,USD,PUT,BA,104.68,800,106,05/01/2014
09/07/2013,USD,PUT,AAPL,60.335712,760,58,05/01/2014
09/07/2013,USD,CALL,MSFT,34.349998,980,33,05/01/2014
10/07/2013,USD,PUT,MSFT,34.700001,690,33,06/01/2014
10/07/2013,USD,CALL,AMZN,292.329987,370,295,05/07/2014
10/07/2013,USD,PUT,MSFT,34.700001,230,35,05/07/2014
11/07/2013,USD,CALL,AMZN,299.660004,380,309,09/10/2013
12/07/2013,USD,CALL,AMZN,307.549988,890,301,08/01/2014
12/07/2013,USD,PUT,MSFT,35.669998,660,36,08/01/2014
12/07/2013,USD,PUT,AAPL,60.93,780,62,07/07/2014
12/07/2013,USD,CALL,FB,25.91,870,26,07/07/2014
15/07/2013,USD,PUT,AAPL,61.062859,60,63,11/01/2014
15/07/2013,USD,CALL,FB,26.280001,950,25,11/01/2014
16/07/2013,USD,CALL,XRX,25.638998,960,26,14/10/2013
16/07/2013,USD,PUT,AMZN,306.869995,600,292,11/07/2014
16/07/2013,USD,CALL,FB,26.32,490,25,14/10/2013
16/07/2013,USD,PUT,CHK,20.577105,170,20,14/10/2013
16/07/2013,USD,PUT,AAPL,61.457142,510,61,11/07/2014
16/07/2013,USD,PUT,BA,104.230003,150,99,14/10/2013
16/07/2013,USD,PUT,MSFT,36.27,450,37,14/10/2013
17/07/2013,USD,CALL,MSFT,35.740002,360,35,15/10/2013
17/07/2013,USD,PUT,XRX,25.533596,920,26,12/07/2014
17/07/2013,USD,PUT,AMZN,308.690002,710,293,12/07/2014
17/07/2013,USD,CALL,AMZN,308.690002,450,298,13/01/2014
17/07/2013,USD,PUT,AAPL,61.472858,0,64,15/10/2013
17/07/2013,USD,CALL,FB,26.65,0,26,12/07/2014
17/07/2013,USD,CALL,AAPL,61.472858,40,61,15/10/2013
17/07/2013,USD,PUT,CHK,20.577105,590,21,12/07/2014
18/07/2013,USD,PUT,XRX,25.876152,330,25,16/10/2013
18/07/2013,USD,CALL,AMZN,304.109985,140,308,13/07/2014
18/07/2013,USD,PUT,AAPL,61.68,770,58,14/01/2014
18/07/2013,USD,CALL,AMZN,304.109985,500,312,14/01/2014
18/07/2013,USD,CALL,CHK,21.125828,350,22,13/07/2014
19/07/2013,USD,PUT,XRX,25.559948,320,26,14/07/2014
19/07/2013,USD,PUT,CHK,21.362347,640,22,17/10/2013
19/07/2013,USD,CALL,AAPL,60.707142,680,58,14/07/2014
19/07/2013,USD,PUT,AAPL,60.707142,840,63,17/10/2013
19/07/2013,USD,CALL,BA,106.959999,440,112,15/01/2014
19/07/2013,USD,PUT,FB,25.879999,950,25,15/01/2014
19/07/2013,USD,PUT,MSFT,31.4,610,32,17/10/2013
19/07/2013,USD,PUT,CHK,21.362347,680,22,14/07/2014
24/07/2013,USD,CALL,CHK,21.002838,620,21,20/01/2014
25/07/2013,USD,PUT,FB,34.360001,670,33,20/07/2014
25/07/2013,USD,PUT,FB,34.360001,990,35,20/07/2014
25/07/2013,USD,PUT,MSFT,31.389999,420,32,20/07/2014
25/07/2013,USD,PUT,MSFT,31.389999,400,30,23/10/2013
25/07/2013,USD,CALL,AMZN,303.399994,580,311,23/10/2013
25/07/2013,USD,CALL,MSFT,31.389999,290,30,20/07/2014
25/07/2013,USD,CALL,CHK,21.371807,70,21,21/01/2014
25/07/2013,USD,PUT,FB,34.360001,710,35,20/07/2014
25/07/2013,USD,CALL,BA,106.699997,840,110,20/07/2014
26/07/2013,USD,PUT,XRX,25.533596,580,24,21/07/2014
26/07/2013,USD,PUT,AMZN,312.01001,230,312,21/07/2014
26/07/2013,USD,CALL,MSFT,31.620001,100,31,22/01/2014
26/07/2013,USD,PUT,CHK,21.617786,370,22,21/07/2014
26/07/2013,USD,CALL,FB,34.009998,600,34,21/07/2014
26/07/2013,USD,PUT,BA,105.599998,70,102,21/07/2014
26/07/2013,USD,PUT,FB,34.009998,770,32,22/01/2014
29/07/2013,USD,PUT,FB,35.43,850,36,25/01/2014
29/07/2013,USD,PUT,MSFT,31.540001,490,33,24/07/2014
29/07/2013,USD,PUT,AMZN,306.100006,950,291,27/10/2013
29/07/2013,USD,PUT,XRX,25.428194,70,25,27/10/2013
29/07/2013,USD,PUT,AMZN,306.100006,80,316,24/07/2014
30/07/2013,USD,CALL,AMZN,302.410004,500,288,25/07/2014
30/07/2013,USD,CALL,CHK,21.807001,730,21,25/07/2014
31/07/2013,USD,CALL,AMZN,301.220001,340,311,26/07/2014
31/07/2013,USD,PUT,BA,105.099998,790,101,26/07/2014
31/07/2013,USD,PUT,AMZN,301.220001,550,315,29/10/2013
31/07/2013,USD,CALL,FB,36.799999,720,38,29/10/2013
31/07/2013,USD,CALL,MSFT,31.84,770,32,27/01/2014
31/07/2013,USD,CALL,AAPL,64.647141,0,66,29/10/2013
01/08/2013,USD,CALL,XRX,26.113306,360,26,30/10/2013
01/08/2013,USD,PUT,AMZN,305.570007,820,300,27/07/2014
01/08/2013,USD,CALL,CHK,23.604542,70,22,28/01/2014
01/08/2013,USD,PUT,AMZN,305.570007,650,294,28/01/2014
02/08/2013,USD,PUT,XRX,26.350462,550,26,28/07/2014
02/08/2013,USD,PUT,XRX,26.350462,900,25,28/07/2014
02/08/2013,USD,CALL,BA,107.900002,20,106,28/07/2014
02/08/2013,USD,PUT,AAPL,66.077141,900,67,31/10/2013
02/08/2013,USD,PUT,FB,38.049999,330,38,28/07/2014
02/08/2013,USD,PUT,XRX,26.350462,700,26,29/01/2014
05/08/2013,USD,PUT,XRX,26.534914,540,27,01/02/2014
06/08/2013,USD,PUT,MSFT,31.58,290,31,02/02/2014
06/08/2013,USD,CALL,MSFT,31.58,710,30,01/08/2014
06/08/2013,USD,CALL,MSFT,31.58,270,32,04/11/2013
07/08/2013,USD,CALL,BA,106.419998,220,105,02/08/2014
07/08/2013,USD,PUT,AMZN,296.910004,980,300,05/11/2013
07/08/2013,USD,CALL,AAPL,66.425713,480,64,02/08/2014
08/08/2013,USD,CALL,MSFT,32.889999,550,33,04/02/2014
08/08/2013,USD,PUT,AMZN,295.73999,940,282,04/02/2014
08/08/2013,USD,CALL,XRX,26.29776,150,25,04/02/2014
08/08/2013,USD,PUT,MSFT,32.889999,370,33,06/11/2013
08/08/2013,USD,PUT,XRX,26.29776,870,27,03/08/2014
08/08/2013,USD,CALL,BA,105.839996,700,106,04/02/2014
08/08/2013,USD,PUT,AAPL,65.858574,890,68,03/08/2014
08/08/2013,USD,PUT,AAPL,65.858574,830,68,03/08/2014
12/08/2013,USD,PUT,FB,38.220001,710,37,10/11/2013
12/08/2013,USD,CALL,MSFT,32.869999,550,33,10/11/2013
12/08/2013,USD,CALL,XRX,26.745718,830,26,10/11/2013
12/08/2013,USD,CALL,XRX,26.745718,490,27,08/02/2014
12/08/2013,USD,CALL,AMZN,296.690002,440,285,07/08/2014
13/08/2013,USD,PUT,XRX,27.641634,480,26,11/11/2013
13/08/2013,USD,CALL,AMZN,293.970001,440,299,08/08/2014
13/08/2013,USD,PUT,CHK,23.680227,220,23,08/08/2014
13/08/2013,USD,CALL,AAPL,69.938568,900,72,11/11/2013
13/08/2013,USD,CALL,AMZN,293.970001,190,292,08/08/2014
13/08/2013,USD,CALL,MSFT,32.23,230,31,08/08/2014
13/08/2013,USD,CALL,BA,106.230003,190,103,09/02/2014
13/08/2013,USD,CALL,AMZN,293.970001,940,302,11/11/2013
14/08/2013,USD,CALL,XRX,27.694334,110,27,10/02/2014
14/08/2013,USD,CALL,XRX,27.694334,550,28,10/02/2014
15/08/2013,USD,CALL,FB,36.560001,750,37,10/08/2014
15/08/2013,USD,CALL,FB,36.560001,280,35,10/08/2014
15/08/2013,USD,CALL,AAPL,71.129997,930,68,10/08/2014
19/08/2013,USD,PUT,MSFT,31.389999,760,30,14/08/2014
19/08/2013,USD,PUT,MSFT,31.389999,230,31,17/11/2013
19/08/2013,USD,CALL,FB,37.810001,400,36,14/08/2014
19/08/2013,USD,CALL,AMZN,285.570007,320,276,17/11/2013
19/08/2013,USD,CALL,MSFT,31.389999,530,32,14/08/2014
19/08/2013,USD,PUT,BA,104.720001,270,105,14/08/2014
19/08/2013,USD,CALL,XRX,26.719368,610,27,15/02/2014
20/08/2013,USD,CALL,CHK,23.897823,520,24,16/02/2014
20/08/2013,USD,PUT,CHK,23.897823,930,24,16/02/2014
20/08/2013,USD,CALL,AAPL,71.581429,620,71,15/08/2014
20/08/2013,USD,PUT,AAPL,71.581429,910,72,15/08/2014
21/08/2013,USD,PUT,CHK,23.888363,940,22,16/08/2014
21/08/2013,USD,PUT,FB,38.32,410,38,17/02/2014
21/08/2013,USD,CALL,BA,103.910004,740,105,17/02/2014
21/08/2013,USD,PUT,CHK,23.888363,870,24,19/11/2013
21/08/2013,USD,CALL,FB,38.32,850,40,19/11/2013
21/08/2013,USD,CALL,BA,103.910004,30,104,19/11/2013
21/08/2013,USD,PUT,BA,103.910004,410,100,16/08/2014
22/08/2013,USD,PUT,FB,38.549999,530,39,18/02/2014
22/08/2013,USD,PUT,CHK,24.134342,300,25,17/08/2014
22/08/2013,USD,CALL,CHK,24.134342,570,24,17/08/2014
23/08/2013,USD,PUT,MSFT,34.75,750,36,19/02/2014
23/08/2013,USD,CALL,AMZN,290.01001,200,297,18/08/2014
23/08/2013,USD,CALL,AMZN,290.01001,440,303,21/11/2013
23/08/2013,USD,PUT,XRX,26.455862,190,26,21/11/2013
23/08/2013,USD,CALL,FB,40.549999,820,40,21/11/2013
23/08/2013,USD,PUT,MSFT,34.75,70,34,18/08/2014
23/08/2013,USD,CALL,AAPL,71.574287,620,68,19/02/2014
26/08/2013,USD,PUT,MSFT,34.150002,830,32,21/08/2014
26/08/2013,USD,PUT,CHK,24.929045,600,24,22/02/2014
27/08/2013,USD,PUT,CHK,24.61684,660,25,23/02/2014
27/08/2013,USD,CALL,MSFT,33.259998,50,33,22/08/2014
27/08/2013,USD,PUT,FB,39.639999,90,38,22/08/2014
29/08/2013,USD,CALL,BA,104.93,690,104,25/02/2014
29/08/2013,USD,CALL,AAPL,70.242859,210,67,25/02/2014
29/08/2013,USD,PUT,CHK,24.550615,550,24,27/11/2013
29/08/2013,USD,PUT,AAPL,70.242859,960,73,24/08/2014
29/08/2013,USD,CALL,CHK,24.550615,490,23,27/11/2013
29/08/2013,USD,PUT,BA,104.93,10,105,25/02/2014
29/08/2013,USD,PUT,MSFT,33.549999,960,32,25/02/2014
29/08/2013,USD,PUT,AAPL,70.242859,950,71,24/08/2014
29/08/2013,USD,PUT,BA,104.93,370,104,24/08/2014
30/08/2013,USD,CALL,BA,103.919998,980,108,25/08/2014
30/08/2013,USD,PUT,AMZN,280.980011,520,268,28/11/2013
30/08/2013,USD,CALL,AAPL,69.602859,20,70,28/11/2013
30/08/2013,USD,CALL,BA,103.919998,340,108,25/08/2014
30/08/2013,USD,CALL,FB,41.290001,190,42,25/08/2014
03/09/2013,USD,PUT,BA,105.010002,580,103,02/12/2013
03/09/2013,USD,PUT,MSFT,31.879999,770,32,29/08/2014
03/09/2013,USD,PUT,AMZN,288.799988,730,275,02/12/2013
03/09/2013,USD,PUT,BA,105.010002,350,100,02/12/2013
03/09/2013,USD,PUT,XRX,26.666666,540,27,29/08/2014
03/09/2013,USD,PUT,CHK,24.74929,460,24,29/08/2014
03/09/2013,USD,PUT,XRX,26.666666,500,27,02/12/2013
04/09/2013,USD,PUT,AAPL,71.241432,50,68,03/12/2013
04/09/2013,USD,PUT,CHK,24.711447,970,24,30/08/2014
04/09/2013,USD,PUT,AMZN,293.640015,640,305,30/08/2014
04/09/2013,USD,PUT,XRX,26.376812,880,25,30/08/2014
04/09/2013,USD,PUT,AAPL,71.241432,400,69,30/08/2014
04/09/2013,USD,PUT,BA,106.370003,730,108,03/03/2014
05/09/2013,USD,CALL,AMZN,294.100006,850,297,31/08/2014
05/09/2013,USD,PUT,XRX,26.508564,830,26,04/12/2013
05/09/2013,USD,CALL,BA,106.650002,490,103,31/08/2014
05/09/2013,USD,PUT,CHK,24.758751,680,24,04/12/2013
06/09/2013,USD,CALL,AMZN,295.859985,500,286,05/12/2013
06/09/2013,USD,CALL,FB,43.950001,330,43,05/03/2014
06/09/2013,USD,PUT,XRX,26.429512,180,27,01/09/2014
06/09/2013,USD,PUT,XRX,26.429512,790,27,05/03/2014
06/09/2013,USD,CALL,MSFT,31.15,500,29,05/03/2014
09/09/2013,USD,PUT,MSFT,31.66,180,32,08/12/2013
10/09/2013,USD,PUT,FB,43.599998,30,44,05/09/2014
10/09/2013,USD,CALL,AMZN,300.359985,400,286,09/12/2013
10/09/2013,USD,CALL,FB,43.599998,790,41,09/03/2014
10/09/2013,USD,CALL,AMZN,300.359985,750,309,09/12/2013
10/09/2013,USD,CALL,MSFT,32.389999,510,31,09/12/2013
11/09/2013,USD,PUT,FB,45.040001,220,45,06/09/2014
11/09/2013,USD,CALL,CHK,25.439924,340,26,10/03/2014
13/09/2013,USD,CALL,BA,111.330002,140,115,08/09/2014
13/09/2013,USD,CALL,FB,44.310001,70,43,12/12/2013
13/09/2013,USD,CALL,AMZN,297.920013,740,296,12/03/2014
16/09/2013,USD,PUT,XRX,27.40448,610,27,11/09/2014
16/09/2013,USD,CALL,XRX,27.40448,120,27,15/03/2014
16/09/2013,USD,CALL,AMZN,296.059998,870,301,11/09/2014
17/09/2013,USD,CALL,AMZN,304.170013,990,306,12/09/2014
17/09/2013,USD,PUT,CHK,25.695364,670,26,12/09/2014
17/09/2013,USD,PUT,BA,117.110001,710,115,12/09/2014
18/09/2013,USD,PUT,CHK,25.827814,620,25,13/09/2014
18/09/2013,USD,PUT,CHK,25.827814,60,24,13/09/2014
18/09/2013,USD,PUT,AMZN,312.029999,770,304,13/09/2014
19/09/2013,USD,PUT,FB,45.98,730,47,18/03/2014
19/09/2013,USD,CALL,MSFT,33.639999,600,33,18/03/2014
19/09/2013,USD,PUT,AAPL,67.471428,990,70,18/03/2014
19/09/2013,USD,CALL,CHK,25.449385,260,26,18/03/2014
20/09/2013,USD,PUT,AMZN,316.339996,400,310,19/03/2014
20/09/2013,USD,CALL,XRX,26.719368,710,26,15/09/2014
20/09/2013,USD,PUT,BA,116.629997,20,119,15/09/2014
20/09/2013,USD,PUT,AAPL,66.772858,630,66,19/03/2014
20/09/2013,USD,PUT,CHK,25.146641,810,24,19/03/2014
23/09/2013,USD,PUT,AAPL,70.091431,670,73,18/09/2014
24/09/2013,USD,CALL,CHK,24.957426,700,23,19/09/2014
24/09/2013,USD,PUT,AMZN,314.130005,370,325,23/03/2014
24/09/2013,USD,PUT,XRX,27.167326,870,26,23/03/2014
24/09/2013,USD,PUT,BA,119,490,118,23/03/2014
25/09/2013,USD,PUT,CHK,25.070955,800,24,24/12/2013
26/09/2013,USD,PUT,MSFT,32.77,730,32,25/03/2014
26/09/2013,USD,PUT,AMZN,318.119995,60,315,25/03/2014
27/09/2013,USD,PUT,XRX,27.325428,660,27,22/09/2014
30/09/2013,USD,PUT,CHK,24.48439,240,24,25/09/2014
30/09/2013,USD,PUT,XRX,27.114624,260,28,29/03/2014
30/09/2013,USD,PUT,XRX,27.114624,910,28,25/09/2014
01/10/2013,USD,CALL,FB,50.419998,790,49,30/12/2013
02/10/2013,USD,CALL,XRX,27.694334,740,27,31/12/2013
02/10/2013,USD,CALL,AMZN,320.51001,200,331,31/12/2013
02/10/2013,USD,PUT,MSFT,33.919998,160,35,31/12/2013
03/10/2013,USD,PUT,AMZN,314.76001,930,314,01/01/2014
03/10/2013,USD,CALL,AAPL,69.058571,470,72,28/09/2014
03/10/2013,USD,PUT,AMZN,314.76001,890,308,01/04/2014
03/10/2013,USD,CALL,MSFT,33.860001,900,33,01/04/2014
03/10/2013,USD,CALL,XRX,27.40448,550,28,01/04/2014
03/10/2013,USD,PUT,BA,115.239998,610,117,01/04/2014
03/10/2013,USD,PUT,FB,49.18,990,49,01/04/2014
04/10/2013,USD,CALL,AMZN,319.040009,540,308,02/01/2014
07/10/2013,USD,PUT,MSFT,33.299999,990,32,02/10/2014
07/10/2013,USD,CALL,AMZN,310.029999,160,294,05/04/2014
07/10/2013,USD,CALL,AAPL,69.678574,550,69,05/01/2014
08/10/2013,USD,PUT,FB,47.139999,880,45,06/04/2014
08/10/2013,USD,CALL,MSFT,33.009998,450,34,06/01/2014
08/10/2013,USD,PUT,BA,115.440002,650,115,06/01/2014
08/10/2013,USD,PUT,BA,115.440002,560,111,06/04/2014
09/10/2013,USD,CALL,MSFT,33.07,640,33,07/01/2014
09/10/2013,USD,CALL,BA,114.470001,990,119,04/10/2014
09/10/2013,USD,CALL,AAPL,69.512856,900,69,04/10/2014
09/10/2013,USD,PUT,CHK,24.588457,440,24,07/04/2014
09/10/2013,USD,CALL,CHK,24.588457,590,25,07/04/2014
09/10/2013,USD,PUT,CHK,24.588457,940,24,04/10/2014
09/10/2013,USD,PUT,AMZN,298.230011,250,283,07/04/2014
09/10/2013,USD,CALL,CHK,24.588457,760,25,07/04/2014
10/10/2013,USD,CALL,AMZN,305.170013,10,314,08/04/2014
10/10/2013,USD,CALL,CHK,24.985809,180,24,08/04/2014
10/10/2013,USD,CALL,AMZN,305.170013,110,316,08/04/2014
10/10/2013,USD,CALL,XRX,28.063242,110,27,05/10/2014
10/10/2013,USD,CALL,BA,118.900002,480,123,05/10/2014
10/10/2013,USD,PUT,XRX,28.063242,540,26,08/04/2014
11/10/2013,USD,CALL,FB,49.110001,720,48,09/01/2014
11/10/2013,USD,CALL,AAPL,70.401428,230,71,06/10/2014
11/10/2013,USD,PUT,BA,117.980003,500,119,06/10/2014
11/10/2013,USD,PUT,MSFT,34.130001,420,32,06/10/2014
11/10/2013,USD,PUT,CHK,25.042574,760,26,09/04/2014
11/10/2013,USD,CALL,CHK,25.042574,0,25,09/01/2014
14/10/2013,USD,CALL,AMZN,310.700012,290,317,09/10/2014
16/10/2013,USD,CALL,BA,120.339996,820,118,14/01/2014
16/10/2013,USD,PUT,MSFT,34.639999,60,35,14/04/2014
17/10/2013,USD,CALL,MSFT,34.919998,970,33,12/10/2014
17/10/2013,USD,CALL,BA,122.290001,680,125,12/10/2014
18/10/2013,USD,CALL,CHK,26.726585,510,25,16/01/2014
18/10/2013,USD,CALL,FB,54.220001,410,56,16/04/2014
18/10/2013,USD,PUT,XRX,28.748354,370,28,13/10/2014
18/10/2013,USD,CALL,CHK,26.726585,650,26,16/04/2014
18/10/2013,USD,PUT,XRX,28.748354,750,27,16/04/2014
18/10/2013,USD,PUT,AMZN,328.929993,760,314,13/10/2014
18/10/2013,USD,CALL,MSFT,34.959999,360,33,13/10/2014
18/10/2013,USD,CALL,AAPL,72.69857,60,69,16/04/2014
18/10/2013,USD,PUT,FB,54.220001,540,55,16/01/2014
21/10/2013,USD,PUT,MSFT,34.990002,280,36,19/01/2014
21/10/2013,USD,PUT,BA,121.470001,840,117,19/01/2014
21/10/2013,USD,PUT,XRX,29.011858,260,30,19/04/2014
21/10/2013,USD,CALL,XRX,29.011858,220,30,19/04/2014
21/10/2013,USD,CALL,CHK,26.537371,530,27,19/01/2014
21/10/2013,USD,CALL,AMZN,326.440002,600,339,19/01/2014
21/10/2013,USD,PUT,BA,121.470001,470,122,19/01/2014
